stock_code,current_price,low_52w,high_52w,avg_52w,pct_from_avg_52w,range_position,bottom_dwell_ratio,corp_name,market_cap,updated_at
038070,4115.0,3600.0,8284.0,6252.72,-34.19,10.99,130.11,서린바이오,38272281740.0,2026-08-03T22:19:26
038110,1833.0,1641.0,5180.0,3142.2,-41.67,5.43,215.66,에코플라스틱,75463455210.0,2026-08-03T22:19:26
038290,11400.0,10440.0,20900.0,15418.2,-26.06,9.18,100.19,마크로젠,123591960000.0,2026-08-03T22:19:26
038390,9730.0,9000.0,13500.0,11221.51,-13.29,16.22,50.0,레드캡투어,162693598060.0,2026-08-03T22:19:26
038460,2640.0,2305.0,6930.0,3482.56,-24.19,7.24,200.65,바이오스마트,66724790880.0,2026-08-03T22:19:26
038530,951.0,735.0,2750.0,1325.22,-28.24,10.72,274.15,케이바이오랩스,24621506022.0,2026-08-03T22:19:26
038620,1725.0,1678.0,3415.0,2691.68,-35.91,2.71,103.52,위즈코프,26126665425.0,2026-08-03T22:19:26
038540,2020.0,1601.0,2400.0,1985.28,1.75,52.44,49.91,상상인,111763192260.0,2026-08-03T22:19:26
038870,1580.0,1365.0,4490.0,3135.16,-49.6,6.88,228.94,에코심플렉스,22143619420.0,2026-08-03T22:19:26
038680,3325.0,2835.0,6280.0,3766.05,-11.71,14.22,121.52,에스넷,66209534650.0,2026-08-03T22:19:26
038880,3310.0,1855.0,16100.0,7471.51,-55.7,10.21,767.92,아이에이,24872740130.0,2026-08-03T22:19:26
038950,2845.0,2740.0,3900.0,3240.31,-12.2,9.05,42.34,파인디지털,29049626425.0,2026-08-03T22:19:26
039020,2365.0,2215.0,5390.0,3912.04,-39.55,4.72,143.34,이건홀딩스,53412836785.0,2026-08-03T22:19:26
039010,6750.0,5550.0,12450.0,8331.99,-18.99,17.39,124.32,현대에이치티,58218750000.0,2026-08-03T22:19:26
039030,292000.0,155500.0,623000.0,326182.72,-10.48,29.2,300.64,이오테크닉스,3597308600000.0,2026-08-03T22:19:26
039130,30150.0,28600.0,58600.0,45302.94,-33.45,5.17,104.9,하나투어,467021449800.0,2026-08-03T22:19:26
039240,1863.0,1548.0,3430.0,2704.9,-31.12,16.74,121.58,경남스틸,50263002252.0,2026-08-03T22:19:26
039200,30850.0,27300.0,66000.0,43547.43,-29.16,9.17,141.76,오스코텍,1180264729600.0,2026-08-03T22:19:26
039310,1090.0,830.0,2900.0,1433.79,-23.98,12.56,249.4,세중,19752617030.0,2026-08-03T22:19:26
039290,3420.0,2520.0,7160.0,5207.89,-34.33,19.4,184.13,인포뱅크,29733404760.0,2026-08-03T22:19:26
039420,2710.0,2420.0,3420.0,2869.83,-5.57,29.0,41.32,케이엘넷,62186353740.0,2026-08-03T22:19:26
039340,4800.0,4270.0,6450.0,5297.56,-9.39,24.31,51.05,한국경제TV,105600000000.0,2026-08-03T22:19:26
039490,274000.0,190500.0,517000.0,322874.63,-15.14,25.57,171.39,키움증권,7186558584000.0,2026-08-03T22:19:26
039560,2280.0,1950.0,6050.0,3486.1,-34.6,8.05,210.26,다산네트웍스,97785707040.0,2026-08-03T22:19:26
039440,21100.0,17320.0,43200.0,26821.84,-21.33,14.61,149.42,에스티아이,327198691700.0,2026-08-03T22:19:26
039570,7380.0,7210.0,10410.0,8366.4,-11.79,5.31,44.38,HDC랩스,191567095380.0,2026-08-03T22:19:26
039610,4930.0,4260.0,12140.0,8521.45,-42.15,8.5,184.98,화성밸브,51323272000.0,2026-08-03T22:19:26
039740,3060.0,2660.0,6050.0,3233.0,-5.35,11.8,127.44,한국정보공학,24536294820.0,2026-08-03T22:19:26
039840,11980.0,11050.0,19640.0,16374.12,-26.84,10.83,77.74,디오,160721619440.0,2026-08-03T22:19:26
039830,21700.0,7210.0,26400.0,16849.85,28.78,75.51,266.16,오로라,233554713000.0,2026-08-03T22:19:26
039980,5080.0,3760.0,15160.0,9423.61,-46.09,11.58,303.19,폴라리스AI,73056567120.0,2026-08-03T22:19:26
039860,3530.0,3015.0,9390.0,4354.25,-18.93,8.08,211.44,나노엔텍,134468477090.0,2026-08-03T22:19:26
040300,2055.0,1770.0,4900.0,3051.17,-32.65,9.11,176.84,YTN,97976193900.0,2026-08-03T22:19:26
040420,5750.0,5530.0,6850.0,6080.55,-5.44,16.67,23.87,정상제이엘에스,90145924000.0,2026-08-03T22:19:26
040160,4410.0,2855.0,19350.0,6693.16,-34.11,9.43,577.76,누리플렉스,53164909350.0,2026-08-03T22:19:26
040350,6340.0,2780.0,12800.0,4932.13,28.54,35.53,360.43,크레오에스지,125888282640.0,2026-08-03T22:19:26
040910,4175.0,3610.0,6960.0,4454.15,-6.27,16.87,92.8,아이씨디,75877598125.0,2026-08-03T22:19:26
040610,2985.0,2685.0,5010.0,3698.43,-19.29,12.9,86.59,SG&G,50875140030.0,2026-08-03T22:19:26
041020,2840.0,2355.0,7030.0,4708.07,-39.68,10.37,198.51,폴라리스오피스,141101972120.0,2026-08-03T22:19:26
041190,4335.0,3725.0,13140.0,7846.25,-44.75,6.48,252.75,우리기술투자,364140000000.0,2026-08-03T22:19:26
041460,3250.0,2990.0,4950.0,3882.57,-16.29,13.27,65.55,한국전자인증,61750000000.0,2026-08-03T22:19:26
041440,6060.0,5020.0,11320.0,8046.95,-24.69,16.51,125.5,현대에버다임,108120774720.0,2026-08-03T22:19:26
041520,9550.0,6130.0,13620.0,8420.74,13.41,45.66,122.19,이엘씨,116402371500.0,2026-08-03T22:19:26
041650,2110.0,1900.0,3120.0,2656.81,-20.58,17.21,64.21,상신브레이크,45304759500.0,2026-08-03T22:19:26
041510,71600.0,63900.0,155100.0,108597.43,-34.07,8.44,142.72,에스엠,1639259804000.0,2026-08-03T22:19:26
041910,5110.0,4110.0,10200.0,6538.58,-21.85,16.42,148.18,폴라리스AI파마,67877918500.0,2026-08-03T22:19:26
041830,50000.0,22850.0,64200.0,33118.38,50.97,65.66,180.96,인바디,674044100000.0,2026-08-03T22:19:26
041920,8330.0,4850.0,29600.0,11593.01,-28.15,14.06,510.31,메디아나,154923197590.0,2026-08-03T22:19:26
041930,4445.0,4015.0,8640.0,6141.6,-27.62,9.3,115.19,SY동아,67564000000.0,2026-08-03T22:19:26
042000,17540.0,15010.0,55000.0,31858.68,-44.94,6.33,266.42,카페24,424085084260.0,2026-08-03T22:19:26
041960,7220.0,5030.0,10790.0,7143.71,1.07,38.02,114.51,코미팜,533460493900.0,2026-08-03T22:19:26
042040,4115.0,3435.0,31481.0,14773.13,-72.15,2.42,816.48,케이피엠테크,35681127965.0,2026-08-03T22:19:26
042500,4120.0,3410.0,7400.0,4062.31,1.42,17.79,117.01,링네트,91839513280.0,2026-08-03T22:19:26
042510,7830.0,6320.0,16960.0,9931.58,-21.16,14.19,168.35,라온시큐어,86958633240.0,2026-08-03T22:19:26
042110,1125.0,998.0,1672.0,1334.6,-15.71,18.84,67.54,에스씨디,54370759500.0,2026-08-03T22:19:26
042420,23950.0,18640.0,31000.0,24346.69,-1.63,42.96,66.31,네오위즈홀딩스,195007677850.0,2026-08-03T22:19:26
042370,7720.0,6520.0,23800.0,10136.88,-23.84,6.94,265.03,비츠로테크,202264193000.0,2026-08-03T22:19:26
042520,18720.0,6970.0,57800.0,25424.3,-26.37,23.12,729.27,한스바이오메드,266972790240.0,2026-08-03T22:19:26
042600,8100.0,6560.0,23200.0,12624.41,-35.84,9.25,253.66,새로닉스,100630949400.0,2026-08-03T22:19:26
042660,83000.0,71300.0,154800.0,115254.41,-27.99,14.01,117.11,한화오션,25432311702000.0,2026-08-03T22:19:26
042700,202500.0,81400.0,426000.0,188483.46,7.44,35.14,423.34,한미반도체,19300720500000.0,2026-08-03T22:19:26
042940,5700.0,4920.0,18390.0,9656.84,-40.97,5.79,273.78,상지건설,38923658400.0,2026-08-03T22:19:26
043150,17060.0,16030.0,27350.0,21083.71,-19.08,9.1,70.62,바텍,253413607360.0,2026-08-03T22:19:26
043260,15870.0,1021.0,59600.0,17829.74,-10.99,25.35,5737.41,성호전자,1138541937510.0,2026-08-03T22:19:26
043340,808.0,727.0,1698.0,939.99,-14.04,8.34,133.56,에쎈테크,38380000000.0,2026-08-03T22:19:26
043200,512.0,486.0,1790.0,966.22,-47.01,1.99,268.31,파루,21403809280.0,2026-08-03T22:19:26
043360,2210.0,1871.0,4310.0,2370.45,-6.77,13.9,130.36,디지아이,19890000000.0,2026-08-03T22:19:26
043370,10960.0,9730.0,15600.0,11779.34,-6.96,20.95,60.33,피에이치에이,230160000000.0,2026-08-03T22:19:26
043590,999.0,750.0,2754.0,1297.9,-23.03,12.43,267.2,웰킵스하이텍,13554812619.0,2026-08-03T22:19:26
043610,1275.0,1215.0,2555.0,1832.75,-30.43,4.48,110.29,KT지니뮤직,74097183450.0,2026-08-03T22:19:26
043650,3465.0,3115.0,5200.0,4171.71,-16.94,16.79,66.93,국순당,61879023360.0,2026-08-03T22:19:26
043710,3370.0,2555.0,6985.0,4421.86,-23.79,18.4,173.39,코스리거글로벌,58343131740.0,2026-08-03T22:19:26
044340,5860.0,3100.0,8830.0,5375.28,9.02,48.17,184.84,위닉스,104738270500.0,2026-08-03T22:19:26
043910,2940.0,2740.0,8570.0,5656.65,-48.03,3.43,212.77,자연과환경,33337086300.0,2026-08-03T22:19:26
044450,9670.0,8540.0,14400.0,10000.85,-3.31,19.28,68.62,KSS해운,223240459600.0,2026-08-03T22:19:26
044480,820.0,711.0,3570.0,1572.55,-47.86,3.81,402.11,빌리언스,27265751120.0,2026-08-03T22:19:26
044490,26700.0,19980.0,61300.0,34775.92,-23.22,16.26,206.81,태웅,534197072700.0,2026-08-03T22:19:26
044780,1370.0,1100.0,1911.0,1363.59,0.47,33.29,73.73,에이치케이,25352928190.0,2026-08-03T22:19:26
044820,19950.0,11810.0,24900.0,16842.83,18.45,62.18,110.84,코스맥스비티아이,191598223950.0,2026-08-03T22:19:26
044990,11240.0,8500.0,24200.0,15389.78,-26.96,17.45,184.71,에이치엔에스하이텍,86384177000.0,2026-08-03T22:19:26
044960,2980.0,2705.0,4840.0,3986.97,-25.26,12.88,78.93,이글벳,37672811340.0,2026-08-03T22:19:26
045300,2290.0,1955.0,3845.0,3009.25,-23.9,17.72,96.68,성우테크론,24152657480.0,2026-08-03T22:19:26
045340,6420.0,5580.0,9790.0,7284.23,-11.86,19.95,75.45,토탈소프트,54942616800.0,2026-08-03T22:19:26
045100,28650.0,17500.0,39400.0,25223.9,13.58,50.91,125.14,한양이엔지,501375000000.0,2026-08-03T22:19:26
045060,2095.0,1951.0,2690.0,2363.91,-11.38,19.49,37.88,오공,35493435530.0,2026-08-03T22:19:26
045390,2405.0,2065.0,5860.0,4179.74,-42.46,8.96,183.78,대아티아이,169488471685.0,2026-08-03T22:19:26
045510,960.0,646.0,1686.0,941.23,1.99,30.19,160.99,정원엔시스,30220758720.0,2026-08-03T22:19:26
045970,2585.0,1706.0,7850.0,5047.48,-48.79,14.31,360.14,코아시아,68023954460.0,2026-08-03T22:19:26
045520,2720.0,2110.0,4740.0,3491.78,-22.1,23.19,124.64,크린앤사이언스,17680000000.0,2026-08-03T22:19:26
045660,8170.0,7300.0,15840.0,10717.17,-23.77,10.19,116.99,에이텍,67484200000.0,2026-08-03T22:19:26
046120,4350.0,3240.0,16410.0,5747.74,-24.32,8.43,406.48,오르비텍,147271133550.0,2026-08-03T22:19:26
046210,1052.0,980.0,2940.0,1789.86,-41.22,3.67,200.0,HLB파나진,47895413920.0,2026-08-03T22:19:26
046310,2165.0,1780.0,5050.0,3003.69,-27.92,11.77,183.71,백금T&A,35546357765.0,2026-08-03T22:19:26
046440,3920.0,3640.0,7330.0,4896.08,-19.94,7.59,101.37,KG파이낸셜,149002343840.0,2026-08-03T22:19:26
046390,2010.0,1395.0,4642.0,2782.44,-27.76,18.94,232.76,삼화네트웍스,34711037730.0,2026-08-03T22:19:26
046890,8440.0,5730.0,18960.0,8631.14,-2.21,20.48,230.89,서울반도체,492097576000.0,2026-08-03T22:19:26
046940,2780.0,2470.0,6610.0,3649.94,-23.83,7.49,167.61,우원개발,50246693000.0,2026-08-03T22:19:26
047040,13300.0,3320.0,40350.0,10694.65,24.36,26.95,1115.36,대우건설,5465071585400.0,2026-08-03T22:19:26
047050,51300.0,44850.0,91200.0,58496.51,-12.3,13.92,103.34,포스코인터내셔널,9024839024400.0,2026-08-03T22:19:26
047080,1005.0,823.0,1942.0,1257.55,-20.08,16.26,135.97,한빛소프트,24946473810.0,2026-08-03T22:19:26
047310,2820.0,2400.0,6850.0,4522.72,-37.65,9.44,185.42,파워로직스,103242329100.0,2026-08-03T22:19:26
047770,2420.0,1625.0,5960.0,3074.85,-21.3,18.34,266.77,코데즈컴바인,91579096840.0,2026-08-03T22:19:26
047560,8150.0,6800.0,24950.0,16476.95,-50.54,7.44,266.91,이스트소프트,95787618300.0,2026-08-03T22:19:26
047400,889.0,810.0,2680.0,1479.57,-39.91,4.22,230.86,유니온머티리얼,37338000000.0,2026-08-03T22:19:26
047810,123700.0,83100.0,215500.0,133446.69,-7.3,30.66,159.33,한국항공우주,12057670735900.0,2026-08-03T22:19:26
047820,3025.0,2765.0,8000.0,4906.6,-38.35,4.97,189.33,초록뱀미디어,73973138250.0,2026-08-03T22:19:26
047920,8280.0,6000.0,22250.0,14985.22,-44.75,14.03,270.83,HLB제약,271578667680.0,2026-08-03T22:19:26
048410,6200.0,4375.0,21500.0,8270.97,-25.04,10.66,391.43,현대바이오,598334546400.0,2026-08-03T22:19:26
048430,5620.0,5130.0,9760.0,7711.25,-27.12,10.58,90.25,유라테크,64742400000.0,2026-08-03T22:19:26
048470,2380.0,2275.0,4720.0,3270.33,-27.22,4.29,107.47,대동스틸,22967000000.0,2026-08-03T22:19:26
048530,2605.0,2250.0,7010.0,3598.49,-27.61,7.46,211.56,인트론바이오,80473029590.0,2026-08-03T22:19:26
048550,1571.0,777.0,1900.0,1288.27,21.95,70.7,144.53,SM C&C,151938668020.0,2026-08-03T22:19:26
048870,1537.0,1385.0,3100.0,2311.23,-33.5,8.86,123.83,시너지이노베이션,135420402131.0,2026-08-03T22:19:26
048830,1041.0,633.0,1389.0,1017.72,2.29,53.97,119.43,엔피케이,19491603843.0,2026-08-03T22:19:26
048770,2790.0,1895.0,10690.0,2997.54,-6.92,10.18,464.12,TPC로보틱스,43797394890.0,2026-08-03T22:19:26
048910,4355.0,3800.0,12680.0,7916.01,-44.98,6.25,233.68,대원미디어,54781309830.0,2026-08-03T22:19:26
049070,17250.0,13000.0,24950.0,17383.16,-0.77,35.56,91.92,인탑스,284014470750.0,2026-08-03T22:19:26
049080,7400.0,3580.0,31250.0,8080.22,-8.42,13.81,772.91,기가레인,62813671600.0,2026-08-03T22:19:26
049120,1915.0,1620.0,5550.0,3493.45,-45.18,7.51,242.59,파인디앤씨,20302184645.0,2026-08-03T22:19:26
049430,19830.0,10000.0,23650.0,14965.48,32.5,72.01,136.5,코메론,179421840000.0,2026-08-03T22:19:26
049470,1464.0,1002.0,19850.0,5949.25,-75.39,2.45,1881.04,비트플래닛,34469732136.0,2026-08-03T22:19:26
049480,1764.0,1521.0,4195.0,2403.89,-26.62,9.09,175.81,오픈베이스,55429083612.0,2026-08-03T22:19:26
049550,3325.0,2735.0,4450.0,3202.94,3.81,34.4,62.71,잉크테크,65190871025.0,2026-08-03T22:19:26
049520,3685.0,2905.0,4345.0,3550.83,3.78,54.17,49.57,유아이엘,113655073125.0,2026-08-03T22:19:26
049630,5660.0,3560.0,40500.0,10978.58,-48.45,5.68,1037.64,재영솔루텍,132246686740.0,2026-08-03T22:19:26
049720,9060.0,8820.0,11940.0,10268.86,-11.77,7.69,35.37,고려신용정보,129558000000.0,2026-08-03T22:19:26
049800,1799.0,1580.0,3700.0,2154.98,-16.52,10.33,134.18,우진플라임,35980000000.0,2026-08-03T22:19:26
049950,9430.0,8000.0,21750.0,15169.93,-37.84,10.4,171.88,미래컴퍼니,83152646120.0,2026-08-03T22:19:26
049830,6270.0,5760.0,9800.0,7991.51,-21.54,12.62,70.14,승일,38448342240.0,2026-08-03T22:19:26
050090,430.0,283.0,1427.0,792.46,-45.74,12.85,404.24,비케이홀딩스,10119936050.0,2026-08-03T22:19:26
049960,15270.0,11350.0,18500.0,13996.47,9.1,54.83,63.0,쎌바이오텍,143538000000.0,2026-08-03T22:19:26
050120,2930.0,2140.0,3615.0,2787.98,5.09,53.56,68.93,ES큐브,39742771980.0,2026-08-03T22:19:26
050110,936.0,724.0,5922.0,2762.55,-66.12,4.08,717.96,캠시스,27354434328.0,2026-08-03T22:19:26
050760,1014.0,983.0,2120.0,1385.12,-26.79,2.73,115.67,에스폴리텍,16563363492.0,2026-08-03T22:19:26
050860,1645.0,1560.0,2375.0,1967.4,-16.39,10.43,52.24,아세아텍,37012500000.0,2026-08-03T22:19:26
050890,8910.0,6090.0,20900.0,9598.01,-7.17,19.04,243.19,쏠리드,541340717940.0,2026-08-03T22:19:26
050960,8200.0,6860.0,13120.0,9474.6,-13.45,21.41,91.25,수산아이앤티,55358200000.0,2026-08-03T22:19:26
051160,7900.0,6270.0,12660.0,7993.31,-1.17,25.51,101.91,지어소프트,122247997000.0,2026-08-03T22:19:26
051360,11280.0,8210.0,13033.0,10050.82,12.23,63.65,58.75,토비스,108758015040.0,2026-08-03T22:19:26
051370,6570.0,5500.0,14670.0,10144.26,-35.23,11.67,166.73,인터플렉스,153261491040.0,2026-08-03T22:19:26
051380,1546.0,1420.0,2775.0,2053.31,-24.71,9.3,95.42,피씨디렉트,23715751312.0,2026-08-03T22:19:26
051490,2590.0,2255.0,4930.0,3744.85,-30.84,12.52,118.63,나라엠앤디,36778000000.0,2026-08-03T22:19:26
051500,22550.0,19800.0,36400.0,27343.38,-17.53,16.57,83.84,CJ프레시웨이,267704264300.0,2026-08-03T22:19:26
051390,4015.0,3600.0,4895.0,4027.56,-0.31,32.05,35.97,YW,45591802520.0,2026-08-03T22:19:26
051600,44600.0,41500.0,69000.0,53226.29,-16.21,11.27,66.27,한전KPS,2007000000000.0,2026-08-03T22:19:26
051630,994.0,880.0,3515.0,2210.75,-55.04,4.33,299.43,진양화학,21072800000.0,2026-08-03T22:19:26
051780,2540.0,2315.0,10050.0,4430.0,-42.66,2.91,334.13,큐로홀딩스,16092462100.0,2026-08-03T22:19:26
052020,7710.0,6010.0,22500.0,9821.95,-21.5,10.31,274.38,에스티큐브,524151173610.0,2026-08-03T22:19:26
051980,923.0,805.0,4355.0,2219.27,-58.41,3.32,440.99,중앙첨단소재,102537647407.0,2026-08-03T22:19:26
051910,247000.0,206500.0,437500.0,322930.15,-23.51,17.53,111.86,LG화학,17436308721000.0,2026-08-03T22:19:26
051900,283500.0,210000.0,351500.0,273518.38,3.65,51.94,67.38,LG생활건강,4245560770500.0,2026-08-03T22:19:26
052220,1663.0,1310.0,4325.0,3037.08,-45.24,11.71,230.15,iMBC,38249000000.0,2026-08-03T22:19:26
052260,3500.0,3125.0,5420.0,4315.59,-18.9,16.34,73.44,현대바이오랜드,105000000000.0,2026-08-03T22:19:26
052300,1454.0,1210.0,2914.0,1848.12,-21.33,14.32,140.83,오션인더블유,23618962112.0,2026-08-03T22:19:26
052330,11850.0,8430.0,14500.0,9907.94,19.6,56.34,72.0,코텍,210474829650.0,2026-08-03T22:19:26
052400,39600.0,32950.0,77000.0,52607.72,-24.73,15.1,133.69,코나아이,576706323600.0,2026-08-03T22:19:26
052420,9000.0,6990.0,20700.0,14049.41,-35.94,14.66,196.14,오성첨단소재,87678081000.0,2026-08-03T22:19:26
052460,5190.0,2250.0,5650.0,3033.88,71.07,86.47,151.11,아이크래프트,75815187840.0,2026-08-03T22:19:26
052710,14810.0,8084.0,35566.0,13989.47,5.87,24.47,339.96,아모텍,216411806260.0,2026-08-03T22:19:26
052600,2990.0,2730.0,5620.0,3882.32,-22.98,9.0,105.86,한네트,34575463000.0,2026-08-03T22:19:26
052690,90700.0,77100.0,198000.0,117697.79,-22.94,11.25,156.81,한전기술,3466554000000.0,2026-08-03T22:19:26
052900,998.0,795.0,2430.0,1106.34,-9.79,12.42,205.66,KX하이텍,76514753820.0,2026-08-03T22:19:26
052790,4095.0,3680.0,7550.0,5737.56,-28.63,10.72,105.16,액토즈소프트,44736019965.0,2026-08-03T22:19:26
052860,3875.0,1800.0,7350.0,3363.3,15.21,37.39,308.33,아이앤씨,69234059250.0,2026-08-03T22:19:26
053030,6420.0,5500.0,19200.0,13400.85,-52.09,6.72,249.09,바이넥스,209832486960.0,2026-08-03T22:19:26
053050,1660.0,1415.0,4345.0,2524.2,-34.24,8.36,207.07,지에스이,49779411020.0,2026-08-03T22:19:26
053060,1373.0,1122.0,1678.0,1322.54,3.82,45.14,49.55,세동,24243636287.0,2026-08-03T22:19:26
053080,8150.0,6490.0,18430.0,11747.61,-30.62,13.9,183.98,케이엔솔,105948427050.0,2026-08-03T22:19:26
053160,9130.0,6400.0,10310.0,8018.38,13.86,69.82,61.09,프리엠스,54780000000.0,2026-08-03T22:19:26
053210,4050.0,3895.0,5510.0,4908.95,-17.5,9.6,41.46,케이티스카이라이프,192467967750.0,2026-08-03T22:19:26
053260,4610.0,3720.0,8130.0,4559.76,1.1,20.18,118.55,금강철강,86299200000.0,2026-08-03T22:19:26
053280,3180.0,2715.0,4815.0,3657.46,-13.05,22.14,77.35,예스24,79500000000.0,2026-08-03T22:19:26
053290,1700.0,1065.0,2805.0,2007.35,-15.31,36.49,163.38,NE능률,28094721900.0,2026-08-03T22:19:26
053270,1840.0,1653.0,3005.0,2206.51,-16.61,13.83,81.79,구영테크,50435145200.0,2026-08-03T22:19:26
053300,4300.0,3780.0,10310.0,6243.25,-31.13,7.96,172.75,한국정보인증,174541712800.0,2026-08-03T22:19:26
053350,3750.0,2165.0,11950.0,6022.44,-37.73,16.2,451.96,이니텍,82578993750.0,2026-08-03T22:19:26
053450,3240.0,2900.0,7550.0,5295.59,-38.82,7.31,160.34,세코닉스,47928681720.0,2026-08-03T22:19:26
053580,6550.0,5700.0,20100.0,10586.47,-38.13,5.9,252.63,웹케시,84851555800.0,2026-08-03T22:19:26
053610,57900.0,24150.0,101900.0,47477.39,21.95,43.41,321.95,프로텍,521100000000.0,2026-08-03T22:19:26
053620,6470.0,5910.0,7470.0,6674.04,-3.06,35.9,26.4,태양,55642000000.0,2026-08-03T22:19:26
053690,15750.0,13740.0,34750.0,20637.76,-23.68,9.57,152.91,한미글로벌,172581412500.0,2026-08-03T22:19:26
053700,3965.0,3520.0,9990.0,5067.19,-21.75,6.88,183.81,삼보모터스,105927976505.0,2026-08-03T22:19:26
053800,54300.0,50800.0,75000.0,61259.19,-11.36,14.46,47.64,안랩,604169275800.0,2026-08-03T22:19:26
053950,1502.0,1415.0,5580.0,3114.63,-51.78,2.09,294.35,경남제약,29468712798.0,2026-08-03T22:19:26
053980,2445.0,2250.0,3940.0,3278.07,-25.41,11.54,75.11,오상자이엘,46412904435.0,2026-08-03T22:19:26
054040,4985.0,4460.0,5930.0,5060.86,-1.5,35.71,32.96,한국컴퓨터,80115380650.0,2026-08-03T22:19:26
054050,6660.0,6400.0,9200.0,8023.46,-16.99,9.29,43.75,NH농우바이오,106763536260.0,2026-08-03T22:19:26
054090,983.0,600.0,1500.0,874.44,12.42,42.56,150.0,삼진엘앤디,24534925056.0,2026-08-03T22:19:26
054210,6800.0,5690.0,14490.0,8944.56,-23.98,12.61,154.66,이랜텍,171980228000.0,2026-08-03T22:19:26
054220,1375.0,1220.0,4995.0,2126.75,-35.35,4.11,309.43,비츠로시스,17312097000.0,2026-08-03T22:19:26
054300,1000.0,680.0,2266.0,1340.4,-25.4,20.18,233.24,팬스타엔터프라이즈,57870945000.0,2026-08-03T22:19:26
054450,8650.0,7050.0,19530.0,13240.07,-34.67,12.82,177.02,텔레칩스,130997615450.0,2026-08-03T22:19:26
054410,3960.0,2440.0,4250.0,3521.93,12.44,83.98,74.18,케이피티유,22676718240.0,2026-08-03T22:19:26
054540,6020.0,5000.0,22800.0,11233.12,-46.41,5.73,356.0,삼영엠텍,78260000000.0,2026-08-03T22:19:26
054620,4085.0,3280.0,10770.0,5095.4,-19.83,10.75,228.35,APS,75140392785.0,2026-08-03T22:19:26
054670,5520.0,5030.0,7900.0,6679.45,-17.36,17.07,57.06,대한뉴팜,79239158400.0,2026-08-03T22:19:26
054780,1250.0,1001.0,6270.0,3275.89,-61.84,4.73,526.37,키이스트,24572241250.0,2026-08-03T22:19:26
054800,14810.0,10310.0,16980.0,13138.86,12.72,67.47,64.69,아이디스홀딩스,153250266360.0,2026-08-03T22:19:26
054920,3635.0,2795.0,8980.0,4598.55,-20.95,13.58,221.29,한컴위드,102569089435.0,2026-08-03T22:19:26
054930,16380.0,14300.0,29150.0,22332.54,-26.65,14.01,103.85,유신,49140000000.0,2026-08-03T22:19:26
054950,23500.0,19930.0,34500.0,25905.7,-9.29,24.5,73.11,제이브이엠,284112462000.0,2026-08-03T22:19:26
055490,11900.0,10150.0,23300.0,15500.04,-23.23,13.31,129.56,테이팩스,56961135000.0,2026-08-03T22:19:26
055550,102700.0,59200.0,113300.0,83954.41,22.33,80.41,91.39,신한지주,48212539545300.0,2026-08-03T22:19:26
056080,11530.0,9250.0,49450.0,18012.87,-35.99,5.67,434.59,유진로봇,440855153580.0,2026-08-03T22:19:26
056090,942.0,850.0,3555.0,1415.62,-33.46,3.4,318.24,시지메드텍,97270011912.0,2026-08-03T22:19:26
056190,19940.0,16850.0,36500.0,25646.58,-22.25,15.73,116.62,SFA,716020674400.0,2026-08-03T22:19:26
056700,1425.0,1397.0,2205.0,1799.37,-20.81,3.47,57.84,신화인터텍,41517504675.0,2026-08-03T22:19:26
